0/0	43 year old female teacher here, in Spain, died of a brain haemorrhage a few hours after Astrazeneca vax. No comorbities when she got the vax. No comment.
1/1/1/1	43,500 people tested in 6 countries and no safety concerns have been raised. Damn. This is definitely promising news!
0/0	450 children are murdered by their parents every year in the US. 4,073 children die in car accidents 995 children drown 3,000 children die from fire arms related incidences Childhood cancer is the 3rd leading cause of death in children. Notice measles isnt on this list.
1/1	48 hours after vaccination Most of the side effects are gone. Please don't be afraid of these minor effects, vaccine is the most effective way to win against Covid-19.
0/-1	4:30 Is he just said "SAVE" AFTER 2 WEEKS of using it.... wow naughty....
0/0	5 deaths of people I know is one to many for me be it that were all elderly,not one of them got covid all have died within a week or two of having the vaccine..I knew no one who died with or of covid ..
0/0	5 of my neighbours age from 52 to 72, died same week after AZ vaccine, two of them died second day after getting shot. Temperature went to 40c they was hospitalized and died in hospital. And there is plenty more
0/-1	50 years from now: X-men on planet earth
1/1/1	50% of Americans don’t want to take the vaccine. That’s a problem for 100% of America I fear.
1/-1	50% of what sky says is bollocks.
0/0	500k deaths soon. 8k deaths per diem soon. We don’t really have any matured vaccines yet. All vaccines are prematurely produced except the “china vaccines “. They are not really vaccines but are “revitalized medicine “- which could cure any diseases- but you won’t live for long. Ussually you could be able to be alive around 6months t up to 2 years
0/1	500k deaths soon. 8k deaths per diem soon. We don’t really have any matured vaccines yet. All vaccines are prematurely produced except the “china vaccines “. They are not really vaccines but are “revitalized medicine “- which could cure any diseases- but you won’t live for long. Ussually you could be able to be alive around 6months t up to 2 years.
0/0	55 dead in America 29 dead in Norway 10 dead in Germany ... from covid vaccine so far.
0/0	55 dead in America 29 dead in Norway 10 dead in Germany ... from covid vaccine so far. This guy's full of shi*
0/0	55 people have died from the vaccines that were considered healthy. You will have millions of people doing their research on what is happening to others who have taken it.
0/0	5G is not just the next generation for cell phones. It is much more advanced technology than that. The sinister purpose for 5G is to track and control people who are "vaccinated/chipped".
1/1	6 blood clots in 6 million vaccines: STOP THE VACCINE!! It’s dangerous. 144 mass shootings in 103 days: Thoughts and prayers lol
1/1	6 cases / 6,800,000 J&J vaccines = 0.00008823% -Per Statista odds dying choking on food is 1 in 2535! The damage to the trust and confidence of potential vaccine recipients is far greater than the risk of this potential adverse reaction. This is terrible medical risk management.
1/1	6 cases in 7 million vaccines. A less than 1 in 100,000,000 chance Chance of the same blood clot if you get covid....1 in 20 But you assholes didn't mention that did you.
1/1	6 cases of blood clots out of million of vaccines, id still get J&J, you have a considerably higher chances of dying to Covid then getting one of those extremely rare blood clots.
1/1	6 cases out of 6 million, and happened within the first two weeks. It is ridiculously rare.
1/-1	6 crores exported and 10 crores to India
1/1	6 issues and one death out of 6 million and not actually proven to be connected, In other words the odds are 1 in a milliion you might have issues,,,far better than the odds of getting hit by a falling airplane,
1/1	6 of the 7 important senior citizens in my life have now had at least one dose!! I’ll be so happy when they’re all fully vaccinated and I can stop worrying so much.
1/-1	6 out of almost 7 million people vaccinated is hardly a proof that the vaccine is dangerous though...
1	6% of unvaccinated people... The worst thing will be that those people will say "look i didn't get vaccinated and I'm totally fine, this vaccine is useless"
1/1	60 Million+ people globally have taken the vaccine already. Everything seems to be alright so far. Benefits clearly outweigh the risk.
0/0	60% healthcare workers dont want to have them
1/1	63 and 67 both with health conditions on the list. We want the vaccine, MO is 50th at getting out vaccines
0/0	689 service members died from suicide in 2020. 24 service members have died (with) covid to date The increase in reported military suicides in 2020 as compared to 2019 is four times the amount of reported military COVID deaths to date. What's the real threat? Meanwhile the military is coercing service members into the "voluntary" vaccines by not allowing them to dine in at dining facilities and restricting their use of fitness facilities if they decline the Vax.
1/1	6:40 he's way under selling it, one shot is 80% effective against infection two weeks after your shot. Is it perfect? No. But it's still very good and it's VERY unlikely you get this virus after one shot
0/0	7 billion people minus one, I don’t want a stupid vaccine, I thought it’s okay to be smart- don’t smart people question everything they are told?? This vaccine is phishy af that’s all I know
1/1	7 million vaxxed with J&J. 6 people serious side effects or death. Still better odds than contracting Covid.
1/1/1	70 year old man here, first Moderna shot only gave me a sore arm for 3 days. Second shot was similar, only sore 2 days. Next Thursday I should be immune, great days coming.
1/1/1	70% vaccinated would bring herd immunity.... let’s get vaccinated so we can all go back to a normal existence again.
0/-1	75 percent for herd immunity? I'll stay in the 25 percent. I'll donate mine.
1/1	75k excess deaths and a trashed economy. What choice do we have? No one wants deaths in 6 figures but that's where we're headed. I'll happily turn up when it's my turn.
0/0	8 months, 8 months. Your crazy if you think putting a “vaccine” in your body that was made in only 8 MONTHS will help you with anything. The world has seriously gone crazy.
1/1	8% is good when you consider everyone doubted it would come out at all.
0/0	8/9 months to study, produce, test, market and inject the first RNA-based vaccine. Innovative or experimental?
0/0	85% effective? I’ll take the 99.997% survivability instead.
1/1	9 million people, mainly over 80, have been vaccinated here in UK so far. They are not dying or suffering severe side effects. On the other hand, 100,000 out of a population of 65 million have died with Covid.
0/0	90% efficiency for treating a virus with a 99.8% recovery rate is a step in the wrong direction
1/1	90% of people that get vaccinated don't get the virus I'm very pro vaccination
0/0	90% with no idea of immunity or transmission? I'll take the 99 % survival rate w/natural immunity without inserting man-made materials into my body at cell Level
1/1	95% effective is actually an amazing breakthrough in science
1/1	98 survival rate, get the vaccine. It's the cool thing to do.
1/0	99% of dentists recommend this toothpaste, let's let our teeth rot"
0/0	99% survival rate. No vaccine needed.
0/0	99% survival rate. vaccine isnt fda approved. i’m not going to be a human guinea pig for our government, choose to if you want. just dont force me.
0/0	99.7% chance of not dying, why would healthy people take the vaccine
0/0	99.7% recovery vs an unlicensed untested vax with a 76% chance of working. No, thank you!
0/0	99.7% survival rating. why would anyone need a vax for that? something fishy the way they pushing these EXPERIMENTAL UNPROVEN vax.
0/0/0/0	99.97% chance of survival and theraputics are out there. Yet they double down on their medical tyranny.
0/0	99.98 % survival rate according to cdc website, LOGIC tells you that this a a form of controlling population.... you buy into media and sci fi science.... remember sheeps say BAHHH. Vaccines dont ever cure viruses its a money maker. The Death ???? Hospitals are killing people faster... money and fear are what is fueling this corruption. BLAHHH BLAHHH
0/0	99.98% survival rates....No thanks, I’ll take my chances with the flu
0/0	99.996% RECOVERY RATE... I'll pass
0/0	998/1000 People have survived the "Pandemic"
1/1	9hrs after getting the Pfizer, not even elevated temperature so far. Nothing, yet.
